year,ca,sex,age,count,ca_name,hb_name
2016,S12000017,Male,all_ages,114846,Highland,NHS Highland
2016,S12000018,All,all_ages,79160,Inverclyde,NHS Greater Glasgow and Clyde
2016,S12000018,All,all_ages,79160,Inverclyde,NHS Greater Glasgow and Clyde
2016,S12000018,Female,all_ages,41324,Inverclyde,NHS Greater Glasgow and Clyde
2016,S12000018,Female,all_ages,41324,Inverclyde,NHS Greater Glasgow and Clyde
2016,S12000018,Male,all_ages,37836,Inverclyde,NHS Greater Glasgow and Clyde
2016,S12000018,Male,all_ages,37836,Inverclyde,NHS Greater Glasgow and Clyde
2016,S12000019,All,all_ages,88610,Midlothian,NHS Lothian
2016,S12000019,Female,all_ages,46031,Midlothian,NHS Lothian
2016,S12000019,Male,all_ages,42579,Midlothian,NHS Lothian
2016,S12000020,All,all_ages,96070,Moray,NHS Grampian
2016,S12000020,Female,all_ages,48417,Moray,NHS Grampian
2016,S12000020,Male,all_ages,47653,Moray,NHS Grampian
2016,S12000021,All,all_ages,135890,North Ayrshire,NHS Ayrshire and Arran
2016,S12000021,Female,all_ages,71235,North Ayrshire,NHS Ayrshire and Arran
2016,S12000021,Male,all_ages,64655,North Ayrshire,NHS Ayrshire and Arran
2016,S12000023,All,all_ages,21850,Orkney Islands,NHS Orkney
2016,S12000023,Female,all_ages,10970,Orkney Islands,NHS Orkney
2016,S12000023,Male,all_ages,10880,Orkney Islands,NHS Orkney
2016,S12000026,All,all_ages,114530,Scottish Borders,NHS Borders
2016,S12000026,Female,all_ages,59014,Scottish Borders,NHS Borders
2016,S12000026,Male,all_ages,55516,Scottish Borders,NHS Borders
2016,S12000027,All,all_ages,23200,Shetland Islands,NHS Shetland
2016,S12000027,Female,all_ages,11417,Shetland Islands,NHS Shetland
2016,S12000027,Male,all_ages,11783,Shetland Islands,NHS Shetland
2016,S12000028,All,all_ages,112470,South Ayrshire,NHS Ayrshire and Arran
2016,S12000028,Female,all_ages,58796,South Ayrshire,NHS Ayrshire and Arran
2016,S12000028,Male,all_ages,53674,South Ayrshire,NHS Ayrshire and Arran
2016,S12000029,All,all_ages,317100,South Lanarkshire,NHS Lanarkshire
2016,S12000029,All,all_ages,317100,South Lanarkshire,NHS Lanarkshire
2016,S12000029,Female,all_ages,164105,South Lanarkshire,NHS Lanarkshire
2016,S12000029,Female,all_ages,164105,South Lanarkshire,NHS Lanarkshire
2016,S12000029,Male,all_ages,152995,South Lanarkshire,NHS Lanarkshire
2016,S12000029,Male,all_ages,152995,South Lanarkshire,NHS Lanarkshire
2016,S12000030,All,all_ages,93750,Stirling,NHS Forth Valley
2016,S12000030,Female,all_ages,48669,Stirling,NHS Forth Valley
2016,S12000030,Male,all_ages,45081,Stirling,NHS Forth Valley
2016,S12000033,All,all_ages,229840,Aberdeen City,NHS Grampian
2016,S12000033,Female,all_ages,115719,Aberdeen City,NHS Grampian
2016,S12000033,Male,all_ages,114121,Aberdeen City,NHS Grampian
2016,S12000034,All,all_ages,262190,Aberdeenshire,NHS Grampian
2016,S12000034,Female,all_ages,131819,Aberdeenshire,NHS Grampian
2016,S12000034,Male,all_ages,130371,Aberdeenshire,NHS Grampian
2016,S12000035,All,all_ages,87130,Argyll and Bute,NHS Highland
2016,S12000035,Female,all_ages,43811,Argyll and Bute,NHS Highland
2016,S12000035,Male,all_ages,43319,Argyll and Bute,NHS Highland
2016,S12000036,All,all_ages,507170,City of Edinburgh,NHS Lothian
2016,S12000036,Female,all_ages,260392,City of Edinburgh,NHS Lothian
2016,S12000036,Male,all_ages,246778,City of Edinburgh,NHS Lothian
2016,S12000038,All,all_ages,175930,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,All,all_ages,175930,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,Female,all_ages,91238,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,Female,all_ages,91238,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,Male,all_ages,84692,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000038,Male,all_ages,84692,Renfrewshire,NHS Greater Glasgow and Clyde
2016,S12000039,All,all_ages,89860,West Dunbartonshire,NHS Greater Glasgow and Clyde
2016,S12000039,All,all_ages,89860,West Dunbartonshire,NHS Greater Glasgow and Clyde
2016,S12000039,Female,all_ages,47113,West Dunbartonshire,NHS Greater Glasgow and Clyde
2016,S12000039,Female,all_ages,47113,West Dunbartonshire,NHS Greater Glasgow and Clyde
2016,S12000039,Male,all_ages,42747,West Dunbartonshire,NHS Greater Glasgow and Clyde
2016,S12000039,Male,all_ages,42747,West Dunbartonshire,NHS Greater Glasgow and Clyde
2016,S12000040,All,all_ages,180130,West Lothian,NHS Lothian
2016,S12000040,Female,all_ages,91877,West Lothian,NHS Lothian
2016,S12000040,Male,all_ages,88253,West Lothian,NHS Lothian
2016,S12000041,All,all_ages,116520,Angus,NHS Tayside
2016,S12000041,All,all_ages,116520,Angus,NHS Tayside
2016,S12000041,Female,all_ages,59751,Angus,NHS Tayside
2016,S12000041,Female,all_ages,59751,Angus,NHS Tayside
2016,S12000041,Male,all_ages,56769,Angus,NHS Tayside
2016,S12000041,Male,all_ages,56769,Angus,NHS Tayside
2016,S12000042,All,all_ages,148270,Dundee City,NHS Tayside
2016,S12000042,All,all_ages,148270,Dundee City,NHS Tayside
2016,S12000042,Female,all_ages,76838,Dundee City,NHS Tayside
2016,S12000042,Female,all_ages,76838,Dundee City,NHS Tayside
2016,S12000042,Male,all_ages,71432,Dundee City,NHS Tayside
2016,S12000042,Male,all_ages,71432,Dundee City,NHS Tayside
2016,S12000045,All,all_ages,107540,East Dunbartonshire,NHS Greater Glasgow and Clyde
2016,S12000045,All,all_ages,107540,East Dunbartonshire,NHS Greater Glasgow and Clyde
2016,S12000045,Female,all_ages,55526,East Dunbartonshire,NHS Greater Glasgow and Clyde
2016,S12000045,Female,all_ages,55526,East Dunbartonshire,NHS Greater Glasgow and Clyde
2016,S12000045,Male,all_ages,52014,East Dunbartonshire,NHS Greater Glasgow and Clyde
2016,S12000045,Male,all_ages,52014,East Dunbartonshire,NHS Greater Glasgow and Clyde
2016,S12000047,All,all_ages,370330,Fife,NHS Fife
2016,S12000047,Female,all_ages,190778,Fife,NHS Fife
2016,S12000047,Male,all_ages,179552,Fife,NHS Fife
2016,S12000048,All,all_ages,150680,Perth and Kinross,NHS Tayside
2016,S12000048,Female,all_ages,76718,Perth and Kinross,NHS Tayside
2016,S12000048,Male,all_ages,73962,Perth and Kinross,NHS Tayside
2016,S12000049,All,all_ages,615070,Glasgow City,NHS Greater Glasgow and Clyde
2016,S12000049,Female,all_ages,316035,Glasgow City,NHS Greater Glasgow and Clyde
2016,S12000049,Male,all_ages,299035,Glasgow City,NHS Greater Glasgow and Clyde
2016,S12000050,All,all_ages,339390,North Lanarkshire,NHS Lanarkshire
2016,S12000050,Female,all_ages,175148,North Lanarkshire,NHS Lanarkshire
2016,S12000050,Male,all_ages,164242,North Lanarkshire,NHS Lanarkshire
2017,S92000003,All,all_ages,5424800,Scotland,Scotland
2017,S92000003,Female,all_ages,2784500,Scotland,Scotland
2017,S92000003,Male,all_ages,2640300,Scotland,Scotland
2017,S12000005,All,all_ages,51450,Clackmannanshire,NHS Forth Valley
2017,S12000005,Female,all_ages,26256,Clackmannanshire,NHS Forth Valley
2017,S12000005,Male,all_ages,25194,Clackmannanshire,NHS Forth Valley
2017,S12000006,All,all_ages,149200,Dumfries and Galloway,NHS Dumfries and Galloway
2017,S12000006,Female,all_ages,76776,Dumfries and Galloway,NHS Dumfries and Galloway
2017,S12000006,Male,all_ages,72424,Dumfries and Galloway,NHS Dumfries and Galloway
2017,S12000008,All,all_ages,121940,East Ayrshire,NHS Ayrshire and Arran
2017,S12000008,Female,all_ages,62763,East Ayrshire,NHS Ayrshire and Arran
2017,S12000008,Male,all_ages,59177,East Ayrshire,NHS Ayrshire and Arran
2017,S12000010,All,all_ages,104840,East Lothian,NHS Lothian
2017,S12000010,Female,all_ages,54617,East Lothian,NHS Lothian
2017,S12000010,Male,all_ages,50223,East Lothian,NHS Lothian
2017,S12000011,All,all_ages,94760,East Renfrewshire,NHS Greater Glasgow and Clyde
2017,S12000011,All,all_ages,94760,East Renfrewshire,NHS Greater Glasgow and Clyde
2017,S12000011,Female,all_ages,49537,East Renfrewshire,NHS Greater Glasgow and Clyde
2017,S12000011,Female,all_ages,49537,East Renfrewshire,NHS Greater Glasgow and Clyde
2017,S12000011,Male,all_ages,45223,East Renfrewshire,NHS Greater Glasgow and Clyde
2017,S12000011,Male,all_ages,45223,East Renfrewshire,NHS Greater Glasgow and Clyde
2017,S12000013,All,all_ages,26950,Na h-Eileanan Siar,NHS Western Isles
2017,S12000013,Female,all_ages,13640,Na h-Eileanan Siar,NHS Western Isles
2017,S12000013,Male,all_ages,13310,Na h-Eileanan Siar,NHS Western Isles
2017,S12000014,All,all_ages,160130,Falkirk,NHS Forth Valley
2017,S12000014,Female,all_ages,81734,Falkirk,NHS Forth Valley
2017,S12000014,Male,all_ages,78396,Falkirk,NHS Forth Valley
2017,S12000017,All,all_ages,235180,Highland,NHS Highland
2017,S12000017,Female,all_ages,119988,Highland,NHS Highland
2017,S12000017,Male,all_ages,115192,Highland,NHS Highland
2017,S12000018,All,all_ages,78760,Inverclyde,NHS Greater Glasgow and Clyde
2017,S12000018,All,all_ages,78760,Inverclyde,NHS Greater Glasgow and Clyde
2017,S12000018,Female,all_ages,41094,Inverclyde,NHS Greater Glasgow and Clyde
2017,S12000018,Female,all_ages,41094,Inverclyde,NHS Greater Glasgow and Clyde
2017,S12000018,Male,all_ages,37666,Inverclyde,NHS Greater Glasgow and Clyde
2017,S12000018,Male,all_ages,37666,Inverclyde,NHS Greater Glasgow and Clyde
2017,S12000019,All,all_ages,90090,Midlothian,NHS Lothian
2017,S12000019,Female,all_ages,46787,Midlothian,NHS Lothian
2017,S12000019,Male,all_ages,43303,Midlothian,NHS Lothian
2017,S12000020,All,all_ages,95780,Moray,NHS Grampian
2017,S12000020,Female,all_ages,48305,Moray,NHS Grampian
2017,S12000020,Male,all_ages,47475,Moray,NHS Grampian
2017,S12000021,All,all_ages,135790,North Ayrshire,NHS Ayrshire and Arran
2017,S12000021,Female,all_ages,71151,North Ayrshire,NHS Ayrshire and Arran
2017,S12000021,Male,all_ages,64639,North Ayrshire,NHS Ayrshire and Arran
2017,S12000023,All,all_ages,22000,Orkney Islands,NHS Orkney
2017,S12000023,Female,all_ages,11055,Orkney Islands,NHS Orkney
2017,S12000023,Male,all_ages,10945,Orkney Islands,NHS Orkney
2017,S12000026,All,all_ages,115020,Scottish Borders,NHS Borders
2017,S12000026,Female,all_ages,59231,Scottish Borders,NHS Borders
2017,S12000026,Male,all_ages,55789,Scottish Borders,NHS Borders
2017,S12000027,All,all_ages,23080,Shetland Islands,NHS Shetland
2017,S12000027,Female,all_ages,11349,Shetland Islands,NHS Shetland
2017,S12000027,Male,all_ages,11731,Shetland Islands,NHS Shetland
2017,S12000028,All,all_ages,112680,South Ayrshire,NHS Ayrshire and Arran
2017,S12000028,Female,all_ages,58886,South Ayrshire,NHS Ayrshire and Arran
2017,S12000028,Male,all_ages,53794,South Ayrshire,NHS Ayrshire and Arran
2017,S12000029,All,all_ages,318170,South Lanarkshire,NHS Lanarkshire
2017,S12000029,All,all_ages,318170,South Lanarkshire,NHS Lanarkshire
2017,S12000029,Female,all_ages,164419,South Lanarkshire,NHS Lanarkshire
2017,S12000029,Female,all_ages,164419,South Lanarkshire,NHS Lanarkshire
2017,S12000029,Male,all_ages,153751,South Lanarkshire,NHS Lanarkshire
2017,S12000029,Male,all_ages,153751,South Lanarkshire,NHS Lanarkshire
2017,S12000030,All,all_ages,94000,Stirling,NHS Forth Valley
2017,S12000030,Female,all_ages,48754,Stirling,NHS Forth Valley
2017,S12000030,Male,all_ages,45246,Stirling,NHS Forth Valley
2017,S12000033,All,all_ages,228800,Aberdeen City,NHS Grampian
2017,S12000033,Female,all_ages,114948,Aberdeen City,NHS Grampian
2017,S12000033,Male,all_ages,113852,Aberdeen City,NHS Grampian
2017,S12000034,All,all_ages,261800,Aberdeenshire,NHS Grampian
2017,S12000034,Female,all_ages,131470,Aberdeenshire,NHS Grampian
2017,S12000034,Male,all_ages,130330,Aberdeenshire,NHS Grampian
2017,S12000035,All,all_ages,86810,Argyll and Bute,NHS Highland
2017,S12000035,Female,all_ages,43696,Argyll and Bute,NHS Highland
2017,S12000035,Male,all_ages,43114,Argyll and Bute,NHS Highland
2017,S12000036,All,all_ages,513210,City of Edinburgh,NHS Lothian
2017,S12000036,Female,all_ages,263081,City of Edinburgh,NHS Lothian
2017,S12000036,Male,all_ages,250129,City of Edinburgh,NHS Lothian
2017,S12000038,All,all_ages,176830,Renfrewshire,NHS Greater Glasgow and Clyde
2017,S12000038,All,all_ages,176830,Renfrewshire,NHS Greater Glasgow and Clyde
2017,S12000038,Female,all_ages,91570,Renfrewshire,NHS Greater Glasgow and Clyde
2017,S12000038,Female,all_ages,91570,Renfrewshire,NHS Greater Glasgow and Clyde
2017,S12000038,Male,all_ages,85260,Renfrewshire,NHS Greater Glasgow and Clyde
2017,S12000038,Male,all_ages,85260,Renfrewshire,NHS Greater Glasgow and Clyde
2017,S12000039,All,all_ages,89610,West Dunbartonshire,NHS Greater Glasgow and Clyde
2017,S12000039,All,all_ages,89610,West Dunbartonshire,NHS Greater Glasgow and Clyde
2017,S12000039,Female,all_ages,46896,West Dunbartonshire,NHS Greater Glasgow and Clyde
2017,S12000039,Female,all_ages,46896,West Dunbartonshire,NHS Greater Glasgow and Clyde
2017,S12000039,Male,all_ages,42714,West Dunbartonshire,NHS Greater Glasgow and Clyde
2017,S12000039,Male,all_ages,42714,West Dunbartonshire,NHS Greater Glasgow and Clyde
2017,S12000040,All,all_ages,181310,West Lothian,NHS Lothian
2017,S12000040,Female,all_ages,92453,West Lothian,NHS Lothian
2017,S12000040,Male,all_ages,88857,West Lothian,NHS Lothian
2017,S12000041,All,all_ages,116280,Angus,NHS Tayside
2017,S12000041,All,all_ages,116280,Angus,NHS Tayside
2017,S12000041,Female,all_ages,59594,Angus,NHS Tayside
2017,S12000041,Female,all_ages,59594,Angus,NHS Tayside
2017,S12000041,Male,all_ages,56686,Angus,NHS Tayside
2017,S12000041,Male,all_ages,56686,Angus,NHS Tayside
2017,S12000042,All,all_ages,148710,Dundee City,NHS Tayside
2017,S12000042,All,all_ages,148710,Dundee City,NHS Tayside
2017,S12000042,Female,all_ages,77016,Dundee City,NHS Tayside
2017,S12000042,Female,all_ages,77016,Dundee City,NHS Tayside
2017,S12000042,Male,all_ages,71694,Dundee City,NHS Tayside
2017,S12000042,Male,all_ages,71694,Dundee City,NHS Tayside
2017,S12000045,All,all_ages,108130,East Dunbartonshire,NHS Greater Glasgow and Clyde
2017,S12000045,All,all_ages,108130,East Dunbartonshire,NHS Greater Glasgow and Clyde
2017,S12000045,Female,all_ages,55779,East Dunbartonshire,NHS Greater Glasgow and Clyde
2017,S12000045,Female,all_ages,55779,East Dunbartonshire,NHS Greater Glasgow and Clyde
2017,S12000045,Male,all_ages,52351,East Dunbartonshire,NHS Greater Glasgow and Clyde
2017,S12000045,Male,all_ages,52351,East Dunbartonshire,NHS Greater Glasgow and Clyde
2017,S12000047,All,all_ages,371410,Fife,NHS Fife
2017,S12000047,Female,all_ages,191098,Fife,NHS Fife
2017,S12000047,Male,all_ages,180312,Fife,NHS Fife
2017,S12000048,All,all_ages,151100,Perth and Kinross,NHS Tayside
2017,S12000048,Female,all_ages,76913,Perth and Kinross,NHS Tayside
2017,S12000048,Male,all_ages,74187,Perth and Kinross,NHS Tayside
2017,S12000049,All,all_ages,621020,Glasgow City,NHS Greater Glasgow and Clyde
2017,S12000049,Female,all_ages,318207,Glasgow City,NHS Greater Glasgow and Clyde
2017,S12000049,Male,all_ages,302813,Glasgow City,NHS Greater Glasgow and Clyde
2017,S12000050,All,all_ages,339960,North Lanarkshire,NHS Lanarkshire
2017,S12000050,Female,all_ages,175437,North Lanarkshire,NHS Lanarkshire
2017,S12000050,Male,all_ages,164523,North Lanarkshire,NHS Lanarkshire
2018,S92000003,All,all_ages,5438100,Scotland,Scotland
2018,S92000003,Female,all_ages,2789349,Scotland,Scotland
2018,S92000003,Male,all_ages,2648751,Scotland,Scotland
2018,S12000005,All,all_ages,51400,Clackmannanshire,NHS Forth Valley
2018,S12000005,Female,all_ages,26175,Clackmannanshire,NHS Forth Valley
2018,S12000005,Male,all_ages,25225,Clackmannanshire,NHS Forth Valley
2018,S12000006,All,all_ages,148790,Dumfries and Galloway,NHS Dumfries and Galloway
2018,S12000006,Female,all_ages,76469,Dumfries and Galloway,NHS Dumfries and Galloway
2018,S12000006,Male,all_ages,72321,Dumfries and Galloway,NHS Dumfries and Galloway
2018,S12000008,All,all_ages,121840,East Ayrshire,NHS Ayrshire and Arran
2018,S12000008,Female,all_ages,62735,East Ayrshire,NHS Ayrshire and Arran
2018,S12000008,Male,all_ages,59105,East Ayrshire,NHS Ayrshire and Arran
2018,S12000010,All,all_ages,105790,East Lothian,NHS Lothian
2018,S12000010,Female,all_ages,55071,East Lothian,NHS Lothian
2018,S12000010,Male,all_ages,50719,East Lothian,NHS Lothian
2018,S12000011,All,all_ages,95170,East Renfrewshire,NHS Greater Glasgow and Clyde
2018,S12000011,All,all_ages,95170,East Renfrewshire,NHS Greater Glasgow and Clyde
2018,S12000011,Female,all_ages,49697,East Renfrewshire,NHS Greater Glasgow and Clyde
2018,S12000011,Female,all_ages,49697,East Renfrewshire,NHS Greater Glasgow and Clyde
2018,S12000011,Male,all_ages,45473,East Renfrewshire,NHS Greater Glasgow and Clyde
2018,S12000011,Male,all_ages,45473,East Renfrewshire,NHS Greater Glasgow and Clyde
2018,S12000013,All,all_ages,26830,Na h-Eileanan Siar,NHS Western Isles
2018,S12000013,Female,all_ages,13583,Na h-Eileanan Siar,NHS Western Isles
2018,S12000013,Male,all_ages,13247,Na h-Eileanan Siar,NHS Western Isles
2018,S12000014,All,all_ages,160340,Falkirk,NHS Forth Valley
2018,S12000014,Female,all_ages,81843,Falkirk,NHS Forth Valley
2018,S12000014,Male,all_ages,78497,Falkirk,NHS Forth Valley
2018,S12000017,All,all_ages,235540,Highland,NHS Highland
2018,S12000017,Female,all_ages,120149,Highland,NHS Highland
2018,S12000017,Male,all_ages,115391,Highland,NHS Highland
2018,S12000018,All,all_ages,78150,Inverclyde,NHS Greater Glasgow and Clyde
2018,S12000018,All,all_ages,78150,Inverclyde,NHS Greater Glasgow and Clyde
2018,S12000018,Female,all_ages,40749,Inverclyde,NHS Greater Glasgow and Clyde
2018,S12000018,Female,all_ages,40749,Inverclyde,NHS Greater Glasgow and Clyde
2018,S12000018,Male,all_ages,37401,Inverclyde,NHS Greater Glasgow and Clyde
2018,S12000018,Male,all_ages,37401,Inverclyde,NHS Greater Glasgow and Clyde
2018,S12000019,All,all_ages,91340,Midlothian,NHS Lothian
2018,S12000019,Female,all_ages,47447,Midlothian,NHS Lothian
2018,S12000019,Male,all_ages,43893,Midlothian,NHS Lothian
2018,S12000020,All,all_ages,95520,Moray,NHS Grampian
2018,S12000020,Female,all_ages,48223,Moray,NHS Grampian
2018,S12000020,Male,all_ages,47297,Moray,NHS Grampian
2018,S12000021,All,all_ages,135280,North Ayrshire,NHS Ayrshire and Arran
2018,S12000021,Female,all_ages,70881,North Ayrshire,NHS Ayrshire and Arran
2018,S12000021,Male,all_ages,64399,North Ayrshire,NHS Ayrshire and Arran
2018,S12000023,All,all_ages,22190,Orkney Islands,NHS Orkney
2018,S12000023,Female,all_ages,11151,Orkney Islands,NHS Orkney
2018,S12000023,Male,all_ages,11039,Orkney Islands,NHS Orkney
2018,S12000026,All,all_ages,115270,Scottish Borders,NHS Borders
2018,S12000026,Female,all_ages,59281,Scottish Borders,NHS Borders
2018,S12000026,Male,all_ages,55989,Scottish Borders,NHS Borders
2018,S12000027,All,all_ages,22990,Shetland Islands,NHS Shetland
2018,S12000027,Female,all_ages,11277,Shetland Islands,NHS Shetland
2018,S12000027,Male,all_ages,11713,Shetland Islands,NHS Shetland
2018,S12000028,All,all_ages,112550,South Ayrshire,NHS Ayrshire and Arran
2018,S12000028,Female,all_ages,58838,South Ayrshire,NHS Ayrshire and Arran
2018,S12000028,Male,all_ages,53712,South Ayrshire,NHS Ayrshire and Arran
2018,S12000029,All,all_ages,319020,South Lanarkshire,NHS Lanarkshire
2018,S12000029,All,all_ages,319020,South Lanarkshire,NHS Lanarkshire
2018,S12000029,Female,all_ages,164818,South Lanarkshire,NHS Lanarkshire
2018,S12000029,Female,all_ages,164818,South Lanarkshire,NHS Lanarkshire
2018,S12000029,Male,all_ages,154202,South Lanarkshire,NHS Lanarkshire
2018,S12000029,Male,all_ages,154202,South Lanarkshire,NHS Lanarkshire
2018,S12000030,All,all_ages,94330,Stirling,NHS Forth Valley
2018,S12000030,Female,all_ages,48885,Stirling,NHS Forth Valley
2018,S12000030,Male,all_ages,45445,Stirling,NHS Forth Valley
2018,S12000033,All,all_ages,227560,Aberdeen City,NHS Grampian
2018,S12000033,Female,all_ages,114308,Aberdeen City,NHS Grampian
2018,S12000033,Male,all_ages,113252,Aberdeen City,NHS Grampian
2018,S12000034,All,all_ages,261470,Aberdeenshire,NHS Grampian
2018,S12000034,Female,all_ages,131291,Aberdeenshire,NHS Grampian
2018,S12000034,Male,all_ages,130179,Aberdeenshire,NHS Grampian
2018,S12000035,All,all_ages,86260,Argyll and Bute,NHS Highland
2018,S12000035,Female,all_ages,43344,Argyll and Bute,NHS Highland
2018,S12000035,Male,all_ages,42916,Argyll and Bute,NHS Highland
2018,S12000036,All,all_ages,518500,City of Edinburgh,NHS Lothian
2018,S12000036,Female,all_ages,265511,City of Edinburgh,NHS Lothian
2018,S12000036,Male,all_ages,252989,City of Edinburgh,NHS Lothian
2018,S12000038,All,all_ages,177790,Renfrewshire,NHS Greater Glasgow and Clyde
2018,S12000038,All,all_ages,177790,Renfrewshire,NHS Greater Glasgow and Clyde
2018,S12000038,Female,all_ages,91921,Renfrewshire,NHS Greater Glasgow and Clyde
2018,S12000038,Female,all_ages,91921,Renfrewshire,NHS Greater Glasgow and Clyde
2018,S12000038,Male,all_ages,85869,Renfrewshire,NHS Greater Glasgow and Clyde
2018,S12000038,Male,all_ages,85869,Renfrewshire,NHS Greater Glasgow and Clyde
2018,S12000039,All,all_ages,89130,West Dunbartonshire,NHS Greater Glasgow and Clyde
2018,S12000039,All,all_ages,89130,West Dunbartonshire,NHS Greater Glasgow and Clyde
2018,S12000039,Female,all_ages,46634,West Dunbartonshire,NHS Greater Glasgow and Clyde
2018,S12000039,Female,all_ages,46634,West Dunbartonshire,NHS Greater Glasgow and Clyde
2018,S12000039,Male,all_ages,42496,West Dunbartonshire,NHS Greater Glasgow and Clyde
2018,S12000039,Male,all_ages,42496,West Dunbartonshire,NHS Greater Glasgow and Clyde
2018,S12000040,All,all_ages,182140,West Lothian,NHS Lothian
2018,S12000040,Female,all_ages,92802,West Lothian,NHS Lothian
2018,S12000040,Male,all_ages,89338,West Lothian,NHS Lothian
2018,S12000041,All,all_ages,116040,Angus,NHS Tayside
2018,S12000041,All,all_ages,116040,Angus,NHS Tayside
2018,S12000041,Female,all_ages,59503,Angus,NHS Tayside
2018,S12000041,Female,all_ages,59503,Angus,NHS Tayside
2018,S12000041,Male,all_ages,56537,Angus,NHS Tayside
2018,S12000041,Male,all_ages,56537,Angus,NHS Tayside
2018,S12000042,All,all_ages,148750,Dundee City,NHS Tayside
2018,S12000042,All,all_ages,148750,Dundee City,NHS Tayside
2018,S12000042,Female,all_ages,76968,Dundee City,NHS Tayside
2018,S12000042,Female,all_ages,76968,Dundee City,NHS Tayside
2018,S12000042,Male,all_ages,71782,Dundee City,NHS Tayside
2018,S12000042,Male,all_ages,71782,Dundee City,NHS Tayside
2018,S12000045,All,all_ages,108330,East Dunbartonshire,NHS Greater Glasgow and Clyde
2018,S12000045,All,all_ages,108330,East Dunbartonshire,NHS Greater Glasgow and Clyde
2018,S12000045,Female,all_ages,55862,East Dunbartonshire,NHS Greater Glasgow and Clyde
2018,S12000045,Female,all_ages,55862,East Dunbartonshire,NHS Greater Glasgow and Clyde
2018,S12000045,Male,all_ages,52468,East Dunbartonshire,NHS Greater Glasgow and Clyde
2018,S12000045,Male,all_ages,52468,East Dunbartonshire,NHS Greater Glasgow and Clyde
2018,S12000047,All,all_ages,371910,Fife,NHS Fife
2018,S12000047,Female,all_ages,191290,Fife,NHS Fife
2018,S12000047,Male,all_ages,180620,Fife,NHS Fife
2018,S12000048,All,all_ages,151290,Perth and Kinross,NHS Tayside
2018,S12000048,Female,all_ages,76923,Perth and Kinross,NHS Tayside
2018,S12000048,Male,all_ages,74367,Perth and Kinross,NHS Tayside
2018,S12000049,All,all_ages,626410,Glasgow City,NHS Greater Glasgow and Clyde
2018,S12000049,Female,all_ages,320360,Glasgow City,NHS Greater Glasgow and Clyde
2018,S12000049,Male,all_ages,306050,Glasgow City,NHS Greater Glasgow and Clyde
2018,S12000050,All,all_ages,340180,North Lanarkshire,NHS Lanarkshire
2018,S12000050,Female,all_ages,175360,North Lanarkshire,NHS Lanarkshire
2018,S12000050,Male,all_ages,164820,North Lanarkshire,NHS Lanarkshire
2019,S92000003,All,all_ages,5463300,Scotland,Scotland
2019,S92000003,Female,all_ages,2800297,Scotland,Scotland
2019,S92000003,Male,all_ages,2663003,Scotland,Scotland
2019,S12000005,All,all_ages,51540,Clackmannanshire,NHS Forth Valley
2019,S12000005,Female,all_ages,26197,Clackmannanshire,NHS Forth Valley
2019,S12000005,Male,all_ages,25343,Clackmannanshire,NHS Forth Valley
2019,S12000006,All,all_ages,148860,Dumfries and Galloway,NHS Dumfries and Galloway
2019,S12000006,Female,all_ages,76425,Dumfries and Galloway,NHS Dumfries and Galloway
2019,S12000006,Male,all_ages,72435,Dumfries and Galloway,NHS Dumfries and Galloway
2019,S12000008,All,all_ages,122010,East Ayrshire,NHS Ayrshire and Arran
2019,S12000008,Female,all_ages,62821,East Ayrshire,NHS Ayrshire and Arran
2019,S12000008,Male,all_ages,59189,East Ayrshire,NHS Ayrshire and Arran
2019,S12000010,All,all_ages,107090,East Lothian,NHS Lothian
2019,S12000010,Female,all_ages,55657,East Lothian,NHS Lothian
2019,S12000010,Male,all_ages,51433,East Lothian,NHS Lothian
2019,S12000011,All,all_ages,95530,East Renfrewshire,NHS Greater Glasgow and Clyde
2019,S12000011,All,all_ages,95530,East Renfrewshire,NHS Greater Glasgow and Clyde
2019,S12000011,Female,all_ages,49822,East Renfrewshire,NHS Greater Glasgow and Clyde
2019,S12000011,Female,all_ages,49822,East Renfrewshire,NHS Greater Glasgow and Clyde
2019,S12000011,Male,all_ages,45708,East Renfrewshire,NHS Greater Glasgow and Clyde
2019,S12000011,Male,all_ages,45708,East Renfrewshire,NHS Greater Glasgow and Clyde
2019,S12000013,All,all_ages,26720,Na h-Eileanan Siar,NHS Western Isles
2019,S12000013,Female,all_ages,13524,Na h-Eileanan Siar,NHS Western Isles
2019,S12000013,Male,all_ages,13196,Na h-Eileanan Siar,NHS Western Isles
2019,S12000014,All,all_ages,160890,Falkirk,NHS Forth Valley
2019,S12000014,Female,all_ages,82039,Falkirk,NHS Forth Valley
2019,S12000014,Male,all_ages,78851,Falkirk,NHS Forth Valley
2019,S12000017,All,all_ages,235830,Highland,NHS Highland
2019,S12000017,Female,all_ages,120266,Highland,NHS Highland
2019,S12000017,Male,all_ages,115564,Highland,NHS Highland
2019,S12000018,All,all_ages,77800,Inverclyde,NHS Greater Glasgow and Clyde
2019,S12000018,All,all_ages,77800,Inverclyde,NHS Greater Glasgow and Clyde
