year,hb,sex,age,count,hb_name
1981,S92000003,All,all_ages,5180200,Scotland
1981,S92000003,Female,all_ages,2685340,Scotland
1981,S92000003,Male,all_ages,2494860,Scotland
1981,S08000015,All,all_ages,377854,NHS Ayrshire and Arran
1981,S08000015,Female,all_ages,196774,NHS Ayrshire and Arran
1981,S08000015,Male,all_ages,181080,NHS Ayrshire and Arran
1981,S08000016,All,all_ages,101256,NHS Borders
1981,S08000016,Female,all_ages,53045,NHS Borders
1981,S08000016,Male,all_ages,48211,NHS Borders
1981,S08000017,All,all_ages,145502,NHS Dumfries and Galloway
1981,S08000017,Female,all_ages,75128,NHS Dumfries and Galloway
1981,S08000017,Male,all_ages,70374,NHS Dumfries and Galloway
1981,S08000019,All,all_ages,273625,NHS Forth Valley
1981,S08000019,Female,all_ages,140890,NHS Forth Valley
1981,S08000019,Male,all_ages,132735,NHS Forth Valley
1981,S08000020,All,all_ages,484899,NHS Grampian
1981,S08000020,Female,all_ages,248372,NHS Grampian
1981,S08000020,Male,all_ages,236527,NHS Grampian
1981,S08000022,All,all_ages,285851,NHS Highland
1981,S08000022,Female,all_ages,145953,NHS Highland
1981,S08000022,Male,all_ages,139898,NHS Highland
1981,S08000024,All,all_ages,749481,NHS Lothian
1981,S08000024,Female,all_ages,391241,NHS Lothian
1981,S08000024,Male,all_ages,358240,NHS Lothian
1981,S08000025,All,all_ages,19182,NHS Orkney
1981,S08000025,Female,all_ages,9701,NHS Orkney
1981,S08000025,Male,all_ages,9481,NHS Orkney
1981,S08000026,All,all_ages,26347,NHS Shetland
1981,S08000026,Female,all_ages,11882,NHS Shetland
1981,S08000026,Male,all_ages,14465,NHS Shetland
1981,S08000028,All,all_ages,31548,NHS Western Isles
1981,S08000028,Female,all_ages,15804,NHS Western Isles
1981,S08000028,Male,all_ages,15744,NHS Western Isles
1981,S08000029,All,all_ages,341589,NHS Fife
1981,S08000029,Female,all_ages,176158,NHS Fife
1981,S08000029,Male,all_ages,165431,NHS Fife
1981,S08000030,All,all_ages,397055,NHS Tayside
1981,S08000030,Female,all_ages,208130,NHS Tayside
1981,S08000030,Male,all_ages,188925,NHS Tayside
1981,S08000031,All,all_ages,1294362,NHS Greater Glasgow and Clyde
1981,S08000031,Female,all_ages,676267,NHS Greater Glasgow and Clyde
1981,S08000031,Male,all_ages,618095,NHS Greater Glasgow and Clyde
1981,S08000032,All,all_ages,651649,NHS Lanarkshire
1981,S08000032,Female,all_ages,335995,NHS Lanarkshire
1981,S08000032,Male,all_ages,315654,NHS Lanarkshire
1982,S92000003,All,all_ages,5164540,Scotland
1982,S92000003,Female,all_ages,2677205,Scotland
1982,S92000003,Male,all_ages,2487335,Scotland
1982,S08000015,All,all_ages,376850,NHS Ayrshire and Arran
1982,S08000015,Female,all_ages,196147,NHS Ayrshire and Arran
1982,S08000015,Male,all_ages,180703,NHS Ayrshire and Arran
1982,S08000016,All,all_ages,101080,NHS Borders
1982,S08000016,Female,all_ages,52900,NHS Borders
1982,S08000016,Male,all_ages,48180,NHS Borders
1982,S08000017,All,all_ages,145350,NHS Dumfries and Galloway
1982,S08000017,Female,all_ages,75003,NHS Dumfries and Galloway
1982,S08000017,Male,all_ages,70347,NHS Dumfries and Galloway
1982,S08000019,All,all_ages,273270,NHS Forth Valley
1982,S08000019,Female,all_ages,140618,NHS Forth Valley
1982,S08000019,Male,all_ages,132652,NHS Forth Valley
1982,S08000020,All,all_ages,490230,NHS Grampian
1982,S08000020,Female,all_ages,251075,NHS Grampian
1982,S08000020,Male,all_ages,239155,NHS Grampian
1982,S08000022,All,all_ages,285920,NHS Highland
1982,S08000022,Female,all_ages,145795,NHS Highland
1982,S08000022,Male,all_ages,140125,NHS Highland
1982,S08000024,All,all_ages,748460,NHS Lothian
1982,S08000024,Female,all_ages,391087,NHS Lothian
1982,S08000024,Male,all_ages,357373,NHS Lothian
1982,S08000025,All,all_ages,19100,NHS Orkney
1982,S08000025,Female,all_ages,9705,NHS Orkney
1982,S08000025,Male,all_ages,9395,NHS Orkney
1982,S08000026,All,all_ages,24100,NHS Shetland
1982,S08000026,Female,all_ages,11686,NHS Shetland
1982,S08000026,Male,all_ages,12414,NHS Shetland
1982,S08000028,All,all_ages,31490,NHS Western Isles
1982,S08000028,Female,all_ages,15785,NHS Western Isles
1982,S08000028,Male,all_ages,15705,NHS Western Isles
1982,S08000029,All,all_ages,342300,NHS Fife
1982,S08000029,Female,all_ages,176271,NHS Fife
1982,S08000029,Male,all_ages,166029,NHS Fife
1982,S08000030,All,all_ages,395680,NHS Tayside
1982,S08000030,Female,all_ages,207041,NHS Tayside
1982,S08000030,Male,all_ages,188639,NHS Tayside
1982,S08000031,All,all_ages,1281920,NHS Greater Glasgow and Clyde
1982,S08000031,Female,all_ages,669504,NHS Greater Glasgow and Clyde
1982,S08000031,Male,all_ages,612416,NHS Greater Glasgow and Clyde
1982,S08000032,All,all_ages,648790,NHS Lanarkshire
1982,S08000032,Female,all_ages,334588,NHS Lanarkshire
1982,S08000032,Male,all_ages,314202,NHS Lanarkshire
1983,S92000003,All,all_ages,5148120,Scotland
1983,S92000003,Female,all_ages,2669045,Scotland
1983,S92000003,Male,all_ages,2479075,Scotland
1983,S08000015,All,all_ages,376300,NHS Ayrshire and Arran
1983,S08000015,Female,all_ages,195938,NHS Ayrshire and Arran
1983,S08000015,Male,all_ages,180362,NHS Ayrshire and Arran
1983,S08000016,All,all_ages,101050,NHS Borders
1983,S08000016,Female,all_ages,52820,NHS Borders
1983,S08000016,Male,all_ages,48230,NHS Borders
1983,S08000017,All,all_ages,145310,NHS Dumfries and Galloway
1983,S08000017,Female,all_ages,74934,NHS Dumfries and Galloway
1983,S08000017,Male,all_ages,70376,NHS Dumfries and Galloway
1983,S08000019,All,all_ages,272950,NHS Forth Valley
1983,S08000019,Female,all_ages,140378,NHS Forth Valley
1983,S08000019,Male,all_ages,132572,NHS Forth Valley
1983,S08000020,All,all_ages,494180,NHS Grampian
1983,S08000020,Female,all_ages,252739,NHS Grampian
1983,S08000020,Male,all_ages,241441,NHS Grampian
1983,S08000022,All,all_ages,287460,NHS Highland
1983,S08000022,Female,all_ages,146564,NHS Highland
1983,S08000022,Male,all_ages,140896,NHS Highland
1983,S08000024,All,all_ages,744730,NHS Lothian
1983,S08000024,Female,all_ages,389486,NHS Lothian
1983,S08000024,Male,all_ages,355244,NHS Lothian
1983,S08000025,All,all_ages,19190,NHS Orkney
1983,S08000025,Female,all_ages,9748,NHS Orkney
1983,S08000025,Male,all_ages,9442,NHS Orkney
1983,S08000026,All,all_ages,22300,NHS Shetland
1983,S08000026,Female,all_ages,11552,NHS Shetland
1983,S08000026,Male,all_ages,10748,NHS Shetland
1983,S08000028,All,all_ages,31380,NHS Western Isles
1983,S08000028,Female,all_ages,15716,NHS Western Isles
1983,S08000028,Male,all_ages,15664,NHS Western Isles
1983,S08000029,All,all_ages,343800,NHS Fife
1983,S08000029,Female,all_ages,176795,NHS Fife
1983,S08000029,Male,all_ages,167005,NHS Fife
1983,S08000030,All,all_ages,393870,NHS Tayside
1983,S08000030,Female,all_ages,205951,NHS Tayside
1983,S08000030,Male,all_ages,187919,NHS Tayside
1983,S08000031,All,all_ages,1268700,NHS Greater Glasgow and Clyde
1983,S08000031,Female,all_ages,662818,NHS Greater Glasgow and Clyde
1983,S08000031,Male,all_ages,605882,NHS Greater Glasgow and Clyde
1983,S08000032,All,all_ages,646900,NHS Lanarkshire
1983,S08000032,Female,all_ages,333606,NHS Lanarkshire
1983,S08000032,Male,all_ages,313294,NHS Lanarkshire
1984,S92000003,All,all_ages,5138880,Scotland
1984,S92000003,Female,all_ages,2664257,Scotland
1984,S92000003,Male,all_ages,2474623,Scotland
1984,S08000015,All,all_ages,376250,NHS Ayrshire and Arran
1984,S08000015,Female,all_ages,196082,NHS Ayrshire and Arran
1984,S08000015,Male,all_ages,180168,NHS Ayrshire and Arran
1984,S08000016,All,all_ages,101230,NHS Borders
1984,S08000016,Female,all_ages,52916,NHS Borders
1984,S08000016,Male,all_ages,48314,NHS Borders
1984,S08000017,All,all_ages,145360,NHS Dumfries and Galloway
1984,S08000017,Female,all_ages,74965,NHS Dumfries and Galloway
1984,S08000017,Male,all_ages,70395,NHS Dumfries and Galloway
1984,S08000019,All,all_ages,272890,NHS Forth Valley
1984,S08000019,Female,all_ages,140423,NHS Forth Valley
1984,S08000019,Male,all_ages,132467,NHS Forth Valley
1984,S08000020,All,all_ages,497530,NHS Grampian
1984,S08000020,Female,all_ages,254492,NHS Grampian
1984,S08000020,Male,all_ages,243038,NHS Grampian
1984,S08000022,All,all_ages,288980,NHS Highland
1984,S08000022,Female,all_ages,147344,NHS Highland
1984,S08000022,Male,all_ages,141636,NHS Highland
1984,S08000024,All,all_ages,744690,NHS Lothian
1984,S08000024,Female,all_ages,388934,NHS Lothian
1984,S08000024,Male,all_ages,355756,NHS Lothian
1984,S08000025,All,all_ages,19190,NHS Orkney
1984,S08000025,Female,all_ages,9758,NHS Orkney
1984,S08000025,Male,all_ages,9432,NHS Orkney
1984,S08000026,All,all_ages,22200,NHS Shetland
1984,S08000026,Female,all_ages,11432,NHS Shetland
1984,S08000026,Male,all_ages,10768,NHS Shetland
1984,S08000028,All,all_ages,31180,NHS Western Isles
1984,S08000028,Female,all_ages,15607,NHS Western Isles
1984,S08000028,Male,all_ages,15573,NHS Western Isles
1984,S08000029,All,all_ages,345300,NHS Fife
1984,S08000029,Female,all_ages,177566,NHS Fife
1984,S08000029,Male,all_ages,167734,NHS Fife
1984,S08000030,All,all_ages,392060,NHS Tayside
1984,S08000030,Female,all_ages,204751,NHS Tayside
1984,S08000030,Male,all_ages,187309,NHS Tayside
1984,S08000031,All,all_ages,1257400,NHS Greater Glasgow and Clyde
1984,S08000031,Female,all_ages,657325,NHS Greater Glasgow and Clyde
1984,S08000031,Male,all_ages,600075,NHS Greater Glasgow and Clyde
1984,S08000032,All,all_ages,644620,NHS Lanarkshire
1984,S08000032,Female,all_ages,332662,NHS Lanarkshire
1984,S08000032,Male,all_ages,311958,NHS Lanarkshire
1985,S92000003,All,all_ages,5127890,Scotland
1985,S92000003,Female,all_ages,2658376,Scotland
1985,S92000003,Male,all_ages,2469514,Scotland
1985,S08000015,All,all_ages,375590,NHS Ayrshire and Arran
1985,S08000015,Female,all_ages,195906,NHS Ayrshire and Arran
1985,S08000015,Male,all_ages,179684,NHS Ayrshire and Arran
1985,S08000016,All,all_ages,101610,NHS Borders
1985,S08000016,Female,all_ages,53082,NHS Borders
1985,S08000016,Male,all_ages,48528,NHS Borders
1985,S08000017,All,all_ages,145420,NHS Dumfries and Galloway
1985,S08000017,Female,all_ages,75005,NHS Dumfries and Galloway
1985,S08000017,Male,all_ages,70415,NHS Dumfries and Galloway
1985,S08000019,All,all_ages,272450,NHS Forth Valley
1985,S08000019,Female,all_ages,140328,NHS Forth Valley
1985,S08000019,Male,all_ages,132122,NHS Forth Valley
1985,S08000020,All,all_ages,500960,NHS Grampian
1985,S08000020,Female,all_ages,255819,NHS Grampian
1985,S08000020,Male,all_ages,245141,NHS Grampian
1985,S08000022,All,all_ages,290610,NHS Highland
1985,S08000022,Female,all_ages,148112,NHS Highland
1985,S08000022,Male,all_ages,142498,NHS Highland
1985,S08000024,All,all_ages,743660,NHS Lothian
1985,S08000024,Female,all_ages,388520,NHS Lothian
1985,S08000024,Male,all_ages,355140,NHS Lothian
1985,S08000025,All,all_ages,19180,NHS Orkney
1985,S08000025,Female,all_ages,9741,NHS Orkney
1985,S08000025,Male,all_ages,9439,NHS Orkney
1985,S08000026,All,all_ages,22300,NHS Shetland
1985,S08000026,Female,all_ages,11369,NHS Shetland
1985,S08000026,Male,all_ages,10931,NHS Shetland
1985,S08000028,All,all_ages,31070,NHS Western Isles
1985,S08000028,Female,all_ages,15584,NHS Western Isles
1985,S08000028,Male,all_ages,15486,NHS Western Isles
1985,S08000029,All,all_ages,345400,NHS Fife
1985,S08000029,Female,all_ages,177628,NHS Fife
1985,S08000029,Male,all_ages,167772,NHS Fife
1985,S08000030,All,all_ages,391640,NHS Tayside
1985,S08000030,Female,all_ages,204314,NHS Tayside
1985,S08000030,Male,all_ages,187326,NHS Tayside
1985,S08000031,All,all_ages,1246970,NHS Greater Glasgow and Clyde
1985,S08000031,Female,all_ages,652063,NHS Greater Glasgow and Clyde
1985,S08000031,Male,all_ages,594907,NHS Greater Glasgow and Clyde
1985,S08000032,All,all_ages,641030,NHS Lanarkshire
1985,S08000032,Female,all_ages,330905,NHS Lanarkshire
1985,S08000032,Male,all_ages,310125,NHS Lanarkshire
1986,S92000003,All,all_ages,5111760,Scotland
1986,S92000003,Female,all_ages,2649449,Scotland
1986,S92000003,Male,all_ages,2462311,Scotland
1986,S08000015,All,all_ages,375420,NHS Ayrshire and Arran
1986,S08000015,Female,all_ages,195707,NHS Ayrshire and Arran
1986,S08000015,Male,all_ages,179713,NHS Ayrshire and Arran
1986,S08000016,All,all_ages,101580,NHS Borders
1986,S08000016,Female,all_ages,53020,NHS Borders
1986,S08000016,Male,all_ages,48560,NHS Borders
1986,S08000017,All,all_ages,145170,NHS Dumfries and Galloway
1986,S08000017,Female,all_ages,74923,NHS Dumfries and Galloway
1986,S08000017,Male,all_ages,70247,NHS Dumfries and Galloway
1986,S08000019,All,all_ages,271930,NHS Forth Valley
1986,S08000019,Female,all_ages,140091,NHS Forth Valley
1986,S08000019,Male,all_ages,131839,NHS Forth Valley
1986,S08000020,All,all_ages,503700,NHS Grampian
1986,S08000020,Female,all_ages,256904,NHS Grampian
1986,S08000020,Male,all_ages,246796,NHS Grampian
1986,S08000022,All,all_ages,291620,NHS Highland
1986,S08000022,Female,all_ages,148591,NHS Highland
1986,S08000022,Male,all_ages,143029,NHS Highland
1986,S08000024,All,all_ages,740350,NHS Lothian
1986,S08000024,Female,all_ages,386889,NHS Lothian
1986,S08000024,Male,all_ages,353461,NHS Lothian
1986,S08000025,All,all_ages,19080,NHS Orkney
1986,S08000025,Female,all_ages,9723,NHS Orkney
1986,S08000025,Male,all_ages,9357,NHS Orkney
1986,S08000026,All,all_ages,22400,NHS Shetland
1986,S08000026,Female,all_ages,11347,NHS Shetland
1986,S08000026,Male,all_ages,11053,NHS Shetland
1986,S08000028,All,all_ages,30970,NHS Western Isles
1986,S08000028,Female,all_ages,15507,NHS Western Isles
1986,S08000028,Male,all_ages,15463,NHS Western Isles
1986,S08000029,All,all_ages,345490,NHS Fife
1986,S08000029,Female,all_ages,177425,NHS Fife
1986,S08000029,Male,all_ages,168065,NHS Fife
1986,S08000030,All,all_ages,389920,NHS Tayside
1986,S08000030,Female,all_ages,203240,NHS Tayside
1986,S08000030,Male,all_ages,186680,NHS Tayside
1986,S08000031,All,all_ages,1237430,NHS Greater Glasgow and Clyde
1986,S08000031,Female,all_ages,647294,NHS Greater Glasgow and Clyde
1986,S08000031,Male,all_ages,590136,NHS Greater Glasgow and Clyde
1986,S08000032,All,all_ages,636700,NHS Lanarkshire
1986,S08000032,Female,all_ages,328788,NHS Lanarkshire
1986,S08000032,Male,all_ages,307912,NHS Lanarkshire
1987,S92000003,All,all_ages,5099020,Scotland
1987,S92000003,Female,all_ages,2643617,Scotland
1987,S92000003,Male,all_ages,2455403,Scotland
1987,S08000015,All,all_ages,375470,NHS Ayrshire and Arran
1987,S08000015,Female,all_ages,195951,NHS Ayrshire and Arran
1987,S08000015,Male,all_ages,179519,NHS Ayrshire and Arran
1987,S08000016,All,all_ages,101860,NHS Borders
1987,S08000016,Female,all_ages,53091,NHS Borders
1987,S08000016,Male,all_ages,48769,NHS Borders
1987,S08000017,All,all_ages,145220,NHS Dumfries and Galloway
1987,S08000017,Female,all_ages,74958,NHS Dumfries and Galloway
1987,S08000017,Male,all_ages,70262,NHS Dumfries and Galloway
1987,S08000019,All,all_ages,272090,NHS Forth Valley
1987,S08000019,Female,all_ages,140404,NHS Forth Valley
1987,S08000019,Male,all_ages,131686,NHS Forth Valley
1987,S08000020,All,all_ages,503630,NHS Grampian
1987,S08000020,Female,all_ages,256858,NHS Grampian
1987,S08000020,Male,all_ages,246772,NHS Grampian
1987,S08000022,All,all_ages,291670,NHS Highland
1987,S08000022,Female,all_ages,148654,NHS Highland
1987,S08000022,Male,all_ages,143016,NHS Highland
1987,S08000024,All,all_ages,741310,NHS Lothian
1987,S08000024,Female,all_ages,387191,NHS Lothian
1987,S08000024,Male,all_ages,354119,NHS Lothian
1987,S08000025,All,all_ages,19070,NHS Orkney
1987,S08000025,Female,all_ages,9706,NHS Orkney
1987,S08000025,Male,all_ages,9364,NHS Orkney
1987,S08000026,All,all_ages,22400,NHS Shetland
1987,S08000026,Female,all_ages,11287,NHS Shetland
1987,S08000026,Male,all_ages,11113,NHS Shetland
1987,S08000028,All,all_ages,30460,NHS Western Isles
1987,S08000028,Female,all_ages,15237,NHS Western Isles
1987,S08000028,Male,all_ages,15223,NHS Western Isles
1987,S08000029,All,all_ages,345480,NHS Fife
1987,S08000029,Female,all_ages,177490,NHS Fife
1987,S08000029,Male,all_ages,167990,NHS Fife
1987,S08000030,All,all_ages,389500,NHS Tayside
1987,S08000030,Female,all_ages,202967,NHS Tayside
1987,S08000030,Male,all_ages,186533,NHS Tayside
1987,S08000031,All,all_ages,1225800,NHS Greater Glasgow and Clyde
1987,S08000031,Female,all_ages,641483,NHS Greater Glasgow and Clyde
1987,S08000031,Male,all_ages,584317,NHS Greater Glasgow and Clyde
1987,S08000032,All,all_ages,635060,NHS Lanarkshire
1987,S08000032,Female,all_ages,328340,NHS Lanarkshire
1987,S08000032,Male,all_ages,306720,NHS Lanarkshire
1988,S92000003,All,all_ages,5077440,Scotland
1988,S92000003,Female,all_ages,2633121,Scotland
1988,S92000003,Male,all_ages,2444319,Scotland
1988,S08000015,All,all_ages,374900,NHS Ayrshire and Arran
1988,S08000015,Female,all_ages,195890,NHS Ayrshire and Arran
1988,S08000015,Male,all_ages,179010,NHS Ayrshire and Arran
1988,S08000016,All,all_ages,102130,NHS Borders
1988,S08000016,Female,all_ages,53261,NHS Borders
1988,S08000016,Male,all_ages,48869,NHS Borders
1988,S08000017,All,all_ages,145360,NHS Dumfries and Galloway
1988,S08000017,Female,all_ages,75105,NHS Dumfries and Galloway
1988,S08000017,Male,all_ages,70255,NHS Dumfries and Galloway
1988,S08000019,All,all_ages,271340,NHS Forth Valley
1988,S08000019,Female,all_ages,140169,NHS Forth Valley
1988,S08000019,Male,all_ages,131171,NHS Forth Valley
1988,S08000020,All,all_ages,502370,NHS Grampian
1988,S08000020,Female,all_ages,256096,NHS Grampian
1988,S08000020,Male,all_ages,246274,NHS Grampian
1988,S08000022,All,all_ages,292940,NHS Highland
1988,S08000022,Female,all_ages,149043,NHS Highland
1988,S08000022,Male,all_ages,143897,NHS Highland
1988,S08000024,All,all_ages,739040,NHS Lothian
1988,S08000024,Female,all_ages,386095,NHS Lothian
1988,S08000024,Male,all_ages,352945,NHS Lothian
1988,S08000025,All,all_ages,19170,NHS Orkney
1988,S08000025,Female,all_ages,9752,NHS Orkney
1988,S08000025,Male,all_ages,9418,NHS Orkney
1988,S08000026,All,all_ages,22300,NHS Shetland
1988,S08000026,Female,all_ages,11157,NHS Shetland
1988,S08000026,Male,all_ages,11143,NHS Shetland
1988,S08000028,All,all_ages,30260,NHS Western Isles
1988,S08000028,Female,all_ages,15141,NHS Western Isles
1988,S08000028,Male,all_ages,15119,NHS Western Isles
1988,S08000029,All,all_ages,345170,NHS Fife
1988,S08000029,Female,all_ages,177559,NHS Fife
1988,S08000029,Male,all_ages,167611,NHS Fife
1988,S08000030,All,all_ages,388490,NHS Tayside
1988,S08000030,Female,all_ages,202573,NHS Tayside
1988,S08000030,Male,all_ages,185917,NHS Tayside
1988,S08000031,All,all_ages,1212240,NHS Greater Glasgow and Clyde
1988,S08000031,Female,all_ages,634442,NHS Greater Glasgow and Clyde
1988,S08000031,Male,all_ages,577798,NHS Greater Glasgow and Clyde
1988,S08000032,All,all_ages,631730,NHS Lanarkshire
1988,S08000032,Female,all_ages,326838,NHS Lanarkshire
1988,S08000032,Male,all_ages,304892,NHS Lanarkshire
1989,S92000003,All,all_ages,5078190,Scotland
1989,S92000003,Female,all_ages,2635025,Scotland
1989,S92000003,Male,all_ages,2443165,Scotland
1989,S08000015,All,all_ages,375120,NHS Ayrshire and Arran
1989,S08000015,Female,all_ages,196127,NHS Ayrshire and Arran
1989,S08000015,Male,all_ages,178993,NHS Ayrshire and Arran
1989,S08000016,All,all_ages,102600,NHS Borders
1989,S08000016,Female,all_ages,53501,NHS Borders
1989,S08000016,Male,all_ages,49099,NHS Borders
1989,S08000017,All,all_ages,146710,NHS Dumfries and Galloway
1989,S08000017,Female,all_ages,75866,NHS Dumfries and Galloway
1989,S08000017,Male,all_ages,70844,NHS Dumfries and Galloway
1989,S08000019,All,all_ages,271070,NHS Forth Valley
1989,S08000019,Female,all_ages,140249,NHS Forth Valley
1989,S08000019,Male,all_ages,130821,NHS Forth Valley
1989,S08000020,All,all_ages,506300,NHS Grampian
1989,S08000020,Female,all_ages,258286,NHS Grampian
1989,S08000020,Male,all_ages,248014,NHS Grampian
1989,S08000022,All,all_ages,294340,NHS Highland
1989,S08000022,Female,all_ages,149647,NHS Highland
1989,S08000022,Male,all_ages,144693,NHS Highland
1989,S08000024,All,all_ages,742670,NHS Lothian
1989,S08000024,Female,all_ages,387622,NHS Lothian
1989,S08000024,Male,all_ages,355048,NHS Lothian
1989,S08000025,All,all_ages,19270,NHS Orkney
1989,S08000025,Female,all_ages,9830,NHS Orkney
1989,S08000025,Male,all_ages,9440,NHS Orkney
1989,S08000026,All,all_ages,22200,NHS Shetland
1989,S08000026,Female,all_ages,11050,NHS Shetland
1989,S08000026,Male,all_ages,11150,NHS Shetland
1989,S08000028,All,all_ages,29950,NHS Western Isles
1989,S08000028,Female,all_ages,15018,NHS Western Isles
1989,S08000028,Male,all_ages,14932,NHS Western Isles
1989,S08000029,All,all_ages,345970,NHS Fife
1989,S08000029,Female,all_ages,178151,NHS Fife
1989,S08000029,Male,all_ages,167819,NHS Fife
1989,S08000030,All,all_ages,387970,NHS Tayside
1989,S08000030,Female,all_ages,202375,NHS Tayside
1989,S08000030,Male,all_ages,185595,NHS Tayside
1989,S08000031,All,all_ages,1202410,NHS Greater Glasgow and Clyde
1989,S08000031,Female,all_ages,630098,NHS Greater Glasgow and Clyde
1989,S08000031,Male,all_ages,572312,NHS Greater Glasgow and Clyde
1989,S08000032,All,all_ages,631610,NHS Lanarkshire
1989,S08000032,Female,all_ages,327205,NHS Lanarkshire
1989,S08000032,Male,all_ages,304405,NHS Lanarkshire
1990,S92000003,All,all_ages,5081270,Scotland
1990,S92000003,Female,all_ages,2637405,Scotland
1990,S92000003,Male,all_ages,2443865,Scotland
1990,S08000015,All,all_ages,375220,NHS Ayrshire and Arran
1990,S08000015,Female,all_ages,196148,NHS Ayrshire and Arran
1990,S08000015,Male,all_ages,179072,NHS Ayrshire and Arran
1990,S08000016,All,all_ages,103370,NHS Borders
1990,S08000016,Female,all_ages,53888,NHS Borders
1990,S08000016,Male,all_ages,49482,NHS Borders
1990,S08000017,All,all_ages,147150,NHS Dumfries and Galloway
1990,S08000017,Female,all_ages,76132,NHS Dumfries and Galloway
1990,S08000017,Male,all_ages,71018,NHS Dumfries and Galloway
1990,S08000019,All,all_ages,271810,NHS Forth Valley
1990,S08000019,Female,all_ages,140841,NHS Forth Valley
1990,S08000019,Male,all_ages,130969,NHS Forth Valley
1990,S08000020,All,all_ages,508750,NHS Grampian
1990,S08000020,Female,all_ages,259409,NHS Grampian
1990,S08000020,Male,all_ages,249341,NHS Grampian
1990,S08000022,All,all_ages,295780,NHS Highland
1990,S08000022,Female,all_ages,150409,NHS Highland
1990,S08000022,Male,all_ages,145371,NHS Highland
1990,S08000024,All,all_ages,745280,NHS Lothian
1990,S08000024,Female,all_ages,388904,NHS Lothian
1990,S08000024,Male,all_ages,356376,NHS Lothian
1990,S08000025,All,all_ages,19360,NHS Orkney
1990,S08000025,Female,all_ages,9890,NHS Orkney
1990,S08000025,Male,all_ages,9470,NHS Orkney
1990,S08000026,All,all_ages,22390,NHS Shetland
1990,S08000026,Female,all_ages,11100,NHS Shetland
1990,S08000026,Male,all_ages,11290,NHS Shetland
1990,S08000028,All,all_ages,29740,NHS Western Isles
1990,S08000028,Female,all_ages,14918,NHS Western Isles
1990,S08000028,Male,all_ages,14822,NHS Western Isles
1990,S08000029,All,all_ages,346970,NHS Fife
1990,S08000029,Female,all_ages,178891,NHS Fife
1990,S08000029,Male,all_ages,168079,NHS Fife
1990,S08000030,All,all_ages,390050,NHS Tayside
1990,S08000030,Female,all_ages,203403,NHS Tayside
1990,S08000030,Male,all_ages,186647,NHS Tayside
1990,S08000031,All,all_ages,1193880,NHS Greater Glasgow and Clyde
1990,S08000031,Female,all_ages,626068,NHS Greater Glasgow and Clyde
1990,S08000031,Male,all_ages,567812,NHS Greater Glasgow and Clyde
1990,S08000032,All,all_ages,631520,NHS Lanarkshire
1990,S08000032,Female,all_ages,327404,NHS Lanarkshire
1990,S08000032,Male,all_ages,304116,NHS Lanarkshire
1991,S92000003,All,all_ages,5083330,Scotland
1991,S92000003,Female,all_ages,2638815,Scotland
1991,S92000003,Male,all_ages,2444515,Scotland
1991,S08000015,All,all_ages,375200,NHS Ayrshire and Arran
1991,S08000015,Female,all_ages,196240,NHS Ayrshire and Arran
1991,S08000015,Male,all_ages,178960,NHS Ayrshire and Arran
1991,S08000016,All,all_ages,103830,NHS Borders
1991,S08000016,Female,all_ages,54047,NHS Borders
1991,S08000016,Male,all_ages,49783,NHS Borders
1991,S08000017,All,all_ages,147170,NHS Dumfries and Galloway
1991,S08000017,Female,all_ages,76153,NHS Dumfries and Galloway
1991,S08000017,Male,all_ages,71017,NHS Dumfries and Galloway
1991,S08000019,All,all_ages,271530,NHS Forth Valley
1991,S08000019,Female,all_ages,140760,NHS Forth Valley
1991,S08000019,Male,all_ages,130770,NHS Forth Valley
1991,S08000020,All,all_ages,513980,NHS Grampian
1991,S08000020,Female,all_ages,261651,NHS Grampian
1991,S08000020,Male,all_ages,252329,NHS Grampian
1991,S08000022,All,all_ages,297310,NHS Highland
1991,S08000022,Female,all_ages,151387,NHS Highland
1991,S08000022,Male,all_ages,145923,NHS Highland
1991,S08000024,All,all_ages,745330,NHS Lothian
1991,S08000024,Female,all_ages,388894,NHS Lothian
1991,S08000024,Male,all_ages,356436,NHS Lothian
1991,S08000025,All,all_ages,19520,NHS Orkney
1991,S08000025,Female,all_ages,9954,NHS Orkney
1991,S08000025,Male,all_ages,9566,NHS Orkney
1991,S08000026,All,all_ages,22530,NHS Shetland
1991,S08000026,Female,all_ages,11109,NHS Shetland
1991,S08000026,Male,all_ages,11421,NHS Shetland
1991,S08000028,All,all_ages,29330,NHS Western Isles
1991,S08000028,Female,all_ages,14747,NHS Western Isles
1991,S08000028,Male,all_ages,14583,NHS Western Isles
1991,S08000029,All,all_ages,347360,NHS Fife
1991,S08000029,Female,all_ages,179366,NHS Fife
1991,S08000029,Male,all_ages,167994,NHS Fife
1991,S08000030,All,all_ages,391320,NHS Tayside
1991,S08000030,Female,all_ages,203941,NHS Tayside
1991,S08000030,Male,all_ages,187379,NHS Tayside
1991,S08000031,All,all_ages,1189490,NHS Greater Glasgow and Clyde
1991,S08000031,Female,all_ages,623931,NHS Greater Glasgow and Clyde
1991,S08000031,Male,all_ages,565559,NHS Greater Glasgow and Clyde
1991,S08000032,All,all_ages,629430,NHS Lanarkshire
1991,S08000032,Female,all_ages,326635,NHS Lanarkshire
1991,S08000032,Male,all_ages,302795,NHS Lanarkshire
1992,S92000003,All,all_ages,5085620,Scotland
